20250927_152720,130,50,32,10,0.001,mps,,2.377412478129069,2.377412478129069,3.936724821726481,0.44996353283146256
20250927_165725,130,50,32,10,0.001,mps,,0.30369186131732295,0.30369186131732295,1.122548819093059,0.23765307385550302
