outputs/generated_20250927_162140.mid,150,37.5,4.0,15,150.0
outputs/generated_20250927_170702.mid,164,30.0,5.466666666666667,11,164.0
outputs/generated_20250927_170833.mid,150,37.5,4.0,12,150.0
outputs/midi/generated_20250927_172039.mid,169,37.5,4.506666666666667,19,169.0
outputs/midi/generated_20250927_173349.mid,152,37.5,4.053333333333334,14,152.0
outputs/midi/generated_20250927_173504.mid,200,37.5,5.333333333333333,19,200.0
outputs/midi/generated_20250927_173605.mid,189,37.5,5.04,26,189.0
outputs/midi/generated_20250927_235109.mid,186,37.5,4.96,23,186.0
outputs/midi/generated_20250929_103427.mid,198,37.5,5.28,21,198.0
